Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Equity Only Funding,Organization Revenue Range,Organization Website,Diversity Spotlight,Number of Partner Investors,Number of Investors
Seed Round - Taekus,https://www.crunchbase.com/funding_round/taekus-seed--dcdbc910,"San Francisco, California, United States, North America",Taekus,https://www.crunchbase.com/organization/taekus,Seed,6425985,USD,6425985,2022-08-12,Yes,$1M to $10M,http://www.taekus.com,,,
Seed Round - Ansible Labs,https://www.crunchbase.com/funding_round/ansible-labs-seed--2ac497c4,"San Francisco, California, United States, North America",Ansible Labs,https://www.crunchbase.com/organization/ansible-labs,Seed,7000000,USD,7000000,2022-08-10,Yes,,https://www.ansiblelabs.xyz,,1,7
Seed Round - Payverse,https://www.crunchbase.com/funding_round/payverse-seed--3075fbdc,"Los Angeles, California, United States, North America",Payverse,https://www.crunchbase.com/organization/payverse,Seed,2525000,USD,2525000,2022-08-10,Yes,Less than $1M,https://www.payverse.com/,"Women Founded, Women Led",,
Seed Round - CreatorDAO,https://www.crunchbase.com/funding_round/creatordao-seed--72d63998,"Los Angeles, California, United States, North America",CreatorDAO,https://www.crunchbase.com/organization/creatordao,Seed,20000000,USD,20000000,2022-08-09,Yes,$1M to $10M,https://creatordao.com,,2,30
Seed Round - Indie Tech,https://www.crunchbase.com/funding_round/indie-group-fe4a-seed--29986377,"New York, New York, United States, North America",Indie Tech,https://www.crunchbase.com/organization/indie-group-fe4a,Seed,600000,USD,600000,2022-08-08,Yes,Less than $1M,https://www.indietech.ai,"Hispanic / Latine Founded, Hispanic / Latine Led, LGBTQ+ Founded, LGBTQ+ Led, Women Founded, Women Led",,
Seed Round - Mercantile,https://www.crunchbase.com/funding_round/mercantile-seed--fa42031c,"New York, New York, United States, North America",Mercantile,https://www.crunchbase.com/organization/mercantile,Seed,7000000,USD,7000000,2022-08-05,Yes,,https://www.getmercantile.com,,,
Seed Round - Halliday,https://www.crunchbase.com/funding_round/halliday-seed--4bbd0912,"San Francisco, California, United States, North America",Halliday,https://www.crunchbase.com/organization/halliday,Seed,6000000,USD,6000000,2022-08-04,Yes,$1M to $10M,https://www.halliday.xyz/,,,5
Seed Round - Tephra Labs,https://www.crunchbase.com/funding_round/tephra-labs-seed--90160b97,"New York, New York, United States, North America",Tephra Labs,https://www.crunchbase.com/organization/tephra-labs,Seed,5000000,USD,5000000,2022-08-01,Yes,$1M to $10M,https://www.tephra.com/,Women Founded,,7
Seed Round - Data Mynt,https://www.crunchbase.com/funding_round/data-mynt-seed--31e19f1c,"Oakland, California, United States, North America",Data Mynt,https://www.crunchbase.com/organization/data-mynt,Seed,2500000,USD,2500000,2022-08-01,Yes,$1M to $10M,https://datamynt.com,South Asian Led,,13
Seed Round - Ascend Homes,https://www.crunchbase.com/funding_round/ascend-homes-seed--27e91c20,"New York, New York, United States, North America",Ascend Homes,https://www.crunchbase.com/organization/ascend-homes,Seed,2700000,USD,2700000,2022-08-01,Yes,,https://www.ascendhome.co,,,6
Seed Round - Kinetic,https://www.crunchbase.com/funding_round/kinetic-a9db-seed--22890a5b,"San Francisco, California, United States, North America",Kinetic,https://www.crunchbase.com/organization/kinetic-a9db,Seed,10000000,USD,10000000,2022-08-01,Yes,,https://kinetic.xyz,,,9
Seed Round - vipHomeLink,https://www.crunchbase.com/funding_round/viphomelink-seed--2dbe161e,"Morristown, New Jersey, United States, North America",vipHomeLink,https://www.crunchbase.com/organization/viphomelink,Seed,2650000,USD,2650000,2022-07-30,Yes,Less than $1M,https://www.vipHomeLink.com,,,
Seed Round - Kompliant,https://www.crunchbase.com/funding_round/kompliant-seed--3f631522,"San Jose, California, United States, North America",Kompliant,https://www.crunchbase.com/organization/kompliant,Seed,14000000,USD,14000000,2022-07-29,Yes,$1M to $10M,https://kompliant.com,,2,7
Seed Round - Revolv3,https://www.crunchbase.com/funding_round/revolv3-seed--adfa855d,"Laguna Beach, California, United States, North America",Revolv3,https://www.crunchbase.com/organization/revolv3,Seed,4500000,USD,4500000,2022-07-28,Yes,$1M to $10M,http://www.revolv3.com,,1,1
Seed Round - Troop,https://www.crunchbase.com/funding_round/troopnow-seed--ff8145f7,"New York, New York, United States, North America",Troop,https://www.crunchbase.com/organization/troopnow,Seed,4300000,USD,4300000,2022-07-28,Yes,,https://www.troop.com,,,5
Seed Round - Infima,https://www.crunchbase.com/funding_round/infima-seed--3a3d947c,"San Mateo, California, United States, North America",Infima,https://www.crunchbase.com/organization/infima,Seed,5000000,USD,5000000,2022-07-26,Yes,$1M to $10M,https://www.infima.io,,,3
Seed Round - Guava,https://www.crunchbase.com/funding_round/guava-d2a7-seed--a126e203,"New York, New York, United States, North America",Guava,https://www.crunchbase.com/organization/guava-d2a7,Seed,2400000,USD,2400000,2022-07-26,Yes,Less than $1M,https://www.joinguava.com,"Black Founded, Black Led, Women Founded, Women Led",1,7
Seed Round - Functional Finance,https://www.crunchbase.com/funding_round/functional-finance-6b5d-seed--a41a6cac,"San Francisco, California, United States, North America",Functional Finance,https://www.crunchbase.com/organization/functional-finance-6b5d,Seed,4000000,USD,4000000,2022-07-26,Yes,$1M to $10M,https://www.functionalfi.com,Women Founded,,
Seed Round - KryptoGO,https://www.crunchbase.com/funding_round/kryptogo-seed--0e60f00a,"San Mateo, California, United States, North America",KryptoGO,https://www.crunchbase.com/organization/kryptogo,Seed,3000000,USD,3000000,2022-07-25,Yes,$1M to $10M,https://kryptogo.com/,,1,6
Seed Round - Sunscreen,https://www.crunchbase.com/funding_round/sunscreen-seed--c8268f64,"San Francisco, California, United States, North America",Sunscreen,https://www.crunchbase.com/organization/sunscreen,Seed,4650000,USD,4650000,2022-07-18,Yes,,https://sunscreen.tech,"Women Founded, Women Led",,7
Seed Round - GakuGen,https://www.crunchbase.com/funding_round/sanctuary-b371-seed--55d8e0c6,"Los Altos, California, United States, North America",GakuGen,https://www.crunchbase.com/organization/sanctuary-b371,Seed,2000000,USD,2000000,2022-07-15,Yes,,https://sanctuaryai.org,,,
Seed Round - Sable,https://www.crunchbase.com/funding_round/sable-seed--c030dc91,"New York, New York, United States, North America",Sable,https://www.crunchbase.com/organization/sable,Seed,3000000,USD,3000000,2022-07-14,Yes,$1M to $10M,http://sablecard.com,"South Asian Founded, Women Founded",1,3
Seed Round - Here,https://www.crunchbase.com/funding_round/here-vacations-seed--931ab4f2,"Miami, Florida, United States, North America",Here,https://www.crunchbase.com/organization/here-vacations,Seed,3500000,USD,3500000,2022-07-13,Yes,$1M to $10M,https://here.co,,1,10
Seed Round - The Beans,https://www.crunchbase.com/funding_round/the-beans-seed--d7fcaf07,"San Francisco, California, United States, North America",The Beans,https://www.crunchbase.com/organization/the-beans,Seed,250000,USD,250000,2022-07-08,Yes,$1M to $10M,https://www.thebeans.io/,"Women Founded, Women Led",,1
Seed Round - Payverse,https://www.crunchbase.com/funding_round/payverse-seed--9423da8e,"Los Angeles, California, United States, North America",Payverse,https://www.crunchbase.com/organization/payverse,Seed,3000000,USD,3000000,2022-07-06,Yes,Less than $1M,https://www.payverse.com/,"Women Founded, Women Led",,5
Seed Round - Finalis,https://www.crunchbase.com/funding_round/finalis-seed--13129b9c,"New York, New York, United States, North America",Finalis,https://www.crunchbase.com/organization/finalis,Seed,10700000,USD,10700000,2022-07-01,Yes,$1M to $10M,https://www.finalis.com/,"Hispanic / Latine Founded, Hispanic / Latine Led",3,7
Seed Round - Duetti,https://www.crunchbase.com/funding_round/duetti-seed--5be0f42f,"New York, New York, United States, North America",Duetti,https://www.crunchbase.com/organization/duetti,Seed,7000000,USD,7000000,2022-07-01,Yes,$1M to $10M,https://duetti.co,,1,1
Seed Round - AngeLink,https://www.crunchbase.com/funding_round/angelink-inc-seed--7ebb2f0c,"Miami, Florida, United States, North America",AngeLink,https://www.crunchbase.com/organization/angelink-inc,Seed,7300000,USD,7300000,2022-06-30,Yes,Less than $1M,http://www.angelink.com,"Women Founded, Women Led",,3
Seed Round - Tenet,https://www.crunchbase.com/funding_round/tenet-e63b-seed--bf8dd588,"New York, New York, United States, North America",Tenet,https://www.crunchbase.com/organization/tenet-e63b,Seed,18000000,USD,18000000,2022-06-28,Yes,$10M to $50M,https://tenet.com/,,2,8
Seed Round - Canopy,https://www.crunchbase.com/funding_round/canopy-997a-seed--bab0264f,"San Francisco, California, United States, North America",Canopy,https://www.crunchbase.com/organization/canopy-997a,Seed,75000,USD,75000,2022-06-27,Yes,,https://www.heycanopy.com/,,,1
Seed Round - Moonwalk,https://www.crunchbase.com/funding_round/moonwalk-5796-seed--5fa09bd9,"Miami, Florida, United States, North America",Moonwalk,https://www.crunchbase.com/organization/moonwalk-5796,Seed,2500000,USD,2500000,2022-06-26,Yes,$1M to $10M,https://www.moonwalk.com,,,2
